"Nyabira  ",Palyam virus,Orbivirus,Reoviridae,NYAV,26/05/1905,dsRNA,non-enveloped,tbc,3646,unk,unk,tbc,unk,unk,yes,unk,unk,unk,Zimbabwe,tbc,?,?,?,?,tbc,unk
Nyamanini ,Nyamanini nyavirus,Nyavirus,Nyamiviridae,NYMV,19/11/1957,ssRNA(-),enveloped,tbc,11631,tick-borne-virus,Argas arboreus,tbc,unk,unk,unk,unk,unk,unk,"South Africa, Egypt, Nigeria",tbc,yes,unk,unk,no,tbc,2
Nyando ,Nyando orthobunyavirus,Orthobunyavirus,Peribunyaviridae,NDOV,16/12/1959,ssRNA(-),enveloped,tbc,12310,mosquito-borne-virus,Anopheles funestus,tbc,febrile illness,unk,unk,unk,many,sporadic,"Kenya, Central African Republic, Senegal",tbc,yes,unk,unk,5,tbc,2
"Nyangole ",Nyangole virus,Orthobunyavirus,Peribunyaviridae,-,05/07/1905,ssRNA(-),enveloped,tbc,12154,unk,unk,tbc,febrile illness,unk,unk,unk,unk,unk,?,tbc,unk,unk,unk,unk,tbc,unk
O'nyong-nyong ,Onyong-nyong virus,Alphavirus,Togaviridae,ONNV,16/06/1959,ssRNA(+),enveloped,tbc,11835,mosquito-borne-virus,Anopheles funestus,tbc,febrile illness,unk,unk,unk,unk,unk,Africa,tbc,yes,yes,unk,2,tbc,2
"Obodhiang  ",Obodhiang ephemerovirus,Ephemerovirus,Rhabdoviridae,OBOV,16/05/1905,ssRNA(-),enveloped,tbc,14717,mosquito-borne-virus,Mansonia uniformis,tbc,unk,unk,unk,unk,unk,unk,South Sudan,tbc,?,?,?,?,tbc,unk
Odrenisrou ,unclassified phlebovirus,Phlebovirus,Phenuiviridae,ODRV,10/10/1980,ssRNA(-),enveloped,tbc,12087,mosquito-borne-virus,Culex albiventris,tbc,unk,unk,unk,unk,unk,unk,Ivory Coast,tbc,yes,unk,8,unk,tbc,2
Oita,Oita virus,Ledantevirus,Rhabdoviridae,OITAV,25/05/1905,ssRNA(-),enveloped,tbc,11355,unk,unk,tbc,unk,unk,unk,unk,unk,unk,Japan,tbc,unk,unk,unk,unk,tbc,unk
Okhotskiy ,Great Island virus,Orbivirus,Reoviridae,OKHV,18/08/1969,dsRNA,non-enveloped,tbc,15223,tick-borne-virus,Ixodes uriae,tbc,unk,unk,unk,unk,unk,unk,Russia,tbc,unk,unk,unk,unk,tbc,2
Okola ,unk,unk,unk,OKOV,21/05/1964,ssRNA(-),enveloped,tbc,unk,mosquito-borne-virus,Eretmapodites chrysogaster,tbc,unk,unk,unk,unk,unk,unk,Cameroon,tbc,no,unk,unk,unk,tbc,2
"Olbia  ",Salehabad phlebovirus,Phlebovirus,Phenuiviridae,OLBV,29/06/1905,ssRNA(-),enveloped,tbc,unk,sandfly-borne-virus,Phlebotomus perniciosus,tbc,unk,unk,unk,unk,unk,unk,France,tbc,?,?,?,?,tbc,unk
Olifantsvlei ,unclassified orthobunyavirus,Orthobunyavirus,Peribunyaviridae,OLIV,08/01/1963,ssRNA(-),enveloped,tbc,unk,mosquito-borne-virus,Culex pipiens,tbc,unk,unk,unk,unk,unk,unk,"South Africa, Sudan, Ethiopia ",tbc,unk,unk,unk,unk,tbc,2
Omo ,unclassified orthonairovirus,Orthonairovirus,Nairoviridae,OMOV,08/01/1971,ssRNA(-),enveloped,tbc,unk,unk,unk,tbc,unk,unk,unk,unk,unk,unk,Ethiopia,tbc,unk,unk,unk,unk,tbc,2
Omsk Hemorrhagic Fever ,Omsk hemorrhagic fever virus,Flavivirus,Flaviviridae,OMSKV,14/06/1947,ssRNA(+),enveloped,tbc,10787,tick-borne-virus,Dermacentor albipictus,tbc,hemorrhagic fever,yes,unk,unk,many,endemic,Russia,tbc,no,unk,unk,unk,tbc,4
"Ord River  ",Ord River hapavirus,Hapavirus,Rhabdoviridae,ORV,29/05/1905,ssRNA(-),enveloped,tbc,13207,mosquito-borne-virus,Culex annulirostris,tbc,unk,unk,unk,unk,unk,unk,Australia,tbc,?,?,?,?,tbc,unk
Oriboca ,Oriboca orthobunyavirus,Orthobunyavirus,Peribunyaviridae,ORIV,30/12/1954,ssRNA(-),enveloped,tbc,12259,unk,unk,tbc,febrile illness,unk,unk,unk,14,sporadic,"Brazil, Suriname, French Guiana, Trinidad and Togago",tbc,yes,unk,unk,6,tbc,2
Oriximina ,Candiru phlebovirus,Phlebovirus,Phenuiviridae,ORXV,26/06/1980,ssRNA(-),enveloped,tbc,12676,sandfly-borne-virus,Lutzomyia spp.,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,yes,unk,3,4-5,tbc,2-1
Oropouche ,Oropouche orthobunyavirus,Orthobunyavirus,Peribunyaviridae,OROV,26/09/1955,ssRNA(-),enveloped,tbc,11985,mosquito-borne-virus,Culex quinquefasciatus,tbc,febrile illness,unk,unk,unk,many,endemic,"Trinidad and Tobago, Brazil, Frech Guiana, Venezuela, Ecuador, Peru, Colombia",tbc,yes,unk,unk,3,tbc,3
Orungo ,Orungo virus,Orbivirus,Reoviridae,ORUV,09/08/1959,dsRNA,non-enveloped,tbc,18894,mosquito-borne-virus,Anopheles funestus,tbc,febrile illness,unk,unk,unk,60,sporadic,"Uganda, Central African Republic, Senegal, Ivory Coast ",tbc,yes,yes,3,3,tbc,3
Ossa ,Caraparu orthobunyavirus,Orthobunyavirus,Peribunyaviridae,OSSAV,01/01/1961,ssRNA(-),enveloped,tbc,921,unk,unk,tbc,febrile illness,unk,unk,unk,2,sporadic,Panama,tbc,yes,unk,unk,9,tbc,2
Oubi ,unclassified orthobunyavirus,Orthobunyavirus,Peribunyaviridae,OUBIV,08/12/1981,ssRNA(-),enveloped,tbc,unk,mosquito-borne-virus,Culex rima,tbc,unk,unk,unk,unk,unk,unk,Ivory Coast,tbc,yes,unk,no,no,tbc,2
Ourem ,Changuinola virus,Orbivirus,Reoviridae,OURV,22/04/1962,dsRNA,non-enveloped,tbc,18111,sandfly-borne-virus,Lutzomyia sp.,tbc,unk,unk,unk,unk,unk,unk,"Brazil, Trinidad and Tobago",tbc,yes,unk,2-3,unk,tbc,3
"Oya  ",Cat Que orthobunyavirus,Orthobunyavirus,Peribunyaviridae,OYAV,15/06/2002,ssRNA(-),enveloped,tbc,12345,mosquito-borne-virus,Culex sp.,tbc,unk,unk,unk,unk,unk,unk,Viet Nam,tbc,?,?,?,?,tbc,unk
Pacajá,unclassified orbivirus,Orbivirus,Reoviridae,-,20/07/1985,dsRNA,non-enveloped,tbc,unk,sandfly-borne-virus,?,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,?,?,?,?,tbc,unk
"Pacific coast tick  ",Pacific coast uukuvirus,Uukuvirus,Phenuiviridae,PACV,03/07/1905,ssRNA(-),enveloped,tbc,unk,tick-borne-virus,Dermacentor occidentalis,tbc,unk,unk,unk,unk,unk,unk,USA,tbc,?,?,?,?,tbc,unk
Pacora ,unclassified orthobunyavirus,Orthobunyavirus,Peribunyaviridae,PCAV,16/10/1958,ssRNA(-),enveloped,tbc,unk,mosquito-borne-virus,Culex dunni,tbc,unk,unk,unk,unk,unk,unk,Panama,tbc,unk,unk,unk,unk,tbc,2
Pacui ,Pacui pacuvirus,Pacuvirus,Peribunyaviridae,PACV,10/02/1961,ssRNA(-),enveloped,tbc,12477,sandfly-borne-virus,Nyssomyia flaviscutellata,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,yes,yes,unk,unk,tbc,2
Pahayokee ,unclassified orthobunyavirus,Orthobunyavirus,Peribunyaviridae,PAHV,23/10/1963,ssRNA(-),enveloped,tbc,unk,mosquito-borne-virus,Culex sp.,tbc,unk,unk,unk,unk,unk,unk,USA,tbc,no,unk,unk,unk,tbc,2
Palestina ,unclassified orthobunyavirus,Orthobunyavirus,Peribunyaviridae,PLSV,14/05/1975,ssRNA(-),enveloped,tbc,unk,mosquito-borne-virus,Culex paracrybda,tbc,unk,unk,unk,unk,unk,unk,Ecuador,tbc,yes,unk,unk,unk,tbc,3
Palyam ,Palyam virus,Orbivirus,Reoviridae,PALV,28/06/1956,dsRNA,non-enveloped,tbc,unk,mosquito-borne-virus,Culex vishnui,tbc,unk,unk,unk,unk,unk,unk,India,tbc,yes,yes,unk,unk,tbc,2
Papura,unclassified orbivirus,Orbivirus,Reoviridae,-,/04/1985,dsRNA,non-enveloped,tbc,unk,sandfly-borne-virus,?,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,?,?,?,?,tbc,unk
Para ,unclassified orthobunyavirus,Orthobunyavirus,Peribunyaviridae,PARAV,06/06/1975,ssRNA(-),enveloped,tbc,unk,unk,unk,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,yes,unk,2,4,tbc,3
Parakanã,unclassified orbivirus,Orbivirus,Reoviridae,-,31/10/1984,dsRNA,non-enveloped,tbc,unk,mosquito-borne-virus,?,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,?,?,?,?,tbc,unk
Paramushir ,unclassified orthonairovirus,Orthonairovirus,Nairoviridae,PMRV,02/09/1972,ssRNA(-),enveloped,tbc,442,tick-borne-virus,Ixodes uriae,tbc,unk,unk,unk,unk,unk,unk,Russia,tbc,yes,unk,no,unk,tbc,3
Paranati,unclassified orbivirus,Orbivirus,Reoviridae,-,31/10/1984,dsRNA,non-enveloped,tbc,unk,sandfly-borne-virus,?,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,?,?,?,?,tbc,unk
Parauapebas,unclassified orbivirus,Orbivirus,Reoviridae,-,20/05/1983,dsRNA,non-enveloped,tbc,unk,sandfly-borne-virus,?,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,?,?,?,?,tbc,unk
Parixá,unk,unk,unk,-,?,unk,unk,tbc,unk,unk,?,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,?,?,?,?,tbc,unk
Paroo River ,unclassified orbivirus,Orbivirus,Reoviridae,PRV,05/04/1973,dsRNA,non-enveloped,tbc,635,mosquito-borne-virus,Culex annulirostris,tbc,unk,unk,unk,unk,unk,unk,Australia,tbc,yes,yes,unk,no,tbc,3
"Parry Creek  ",Parry Creek hapavirus,Hapavirus,Rhabdoviridae,PCV,26/05/1905,ssRNA(-),enveloped,tbc,13205,mosquito-borne-virus,Culex annulirostris,tbc,unk,unk,unk,unk,unk,unk,Australia,tbc,?,?,?,?,tbc,unk
Parú,unclassified orbivirus,Orbivirus,Reoviridae,-,28/05/1981,dsRNA,non-enveloped,tbc,unk,sandfly-borne-virus,?,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,?,?,?,?,tbc,unk
Pata ,unk,Orbivirus,Reoviridae,PATAV,23/11/1968,dsRNA,non-enveloped,tbc,19340,mosquito-borne-virus,Aedes palpalis,tbc,unk,unk,unk,unk,unk,unk,Central African Republic,tbc,unk,unk,unk,unk,tbc,2
Pathum Thani ,unclassified orthonairovirus,Orthonairovirus,Nairoviridae,PTHV,24/03/1970,ssRNA(-),enveloped,tbc,unk,tick-borne-virus,Argas robertsi,tbc,unk,unk,unk,unk,unk,unk,Thailand,tbc,unk,unk,unk,unk,tbc,2
Patois ,Patois orthobunyavirus,Orthobunyavirus,Peribunyaviridae,PATV,16/06/1961,ssRNA(-),enveloped,tbc,12646,mosquito-borne-virus,Culex sp.,tbc,unk,unk,unk,unk,unk,unk,Panama,tbc,yes,unk,6,no,tbc,2
Peaton ,Peaton orthobunyavirus,Orthobunyavirus,Peribunyaviridae,PEAV,06/12/1976,ssRNA(-),enveloped,tbc,12004,midge-borne disease,Culicoides brevitarsis,tbc,unk,unk,yes,unk,unk,unk,Australia,tbc,no,unk,unk,unk,tbc,3
"Peña Blanca  ",Pena Blanca phlebovirus,Phlebovirus,Phenuiviridae,PEBV,05/07/1905,ssRNA(-),enveloped,tbc,12925,sandfly-borne-virus,Phlebotominae spp,tbc,unk,unk,unk,unk,unk,unk,Panama,tbc,?,?,?,?,tbc,unk
Pependana,unclassified orbivirus,Orbivirus,Reoviridae,-,20/07/1985,dsRNA,non-enveloped,tbc,unk,sandfly-borne-virus,?,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,?,?,?,?,tbc,unk
"Perdões  ",Oropouche orthobunyavirus,Orthobunyavirus,Peribunyaviridae,PDEV,04/07/1905,ssRNA(-),enveloped,tbc,12217,unk,unk,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,?,?,?,?,tbc,3
Perinet ,Perinet vesiculovirus,Vesiculovirus,Rhabdoviridae,PERV,30/11/1978,ssRNA(-),enveloped,tbc,11103,mosquito-borne-virus,Culex antennatus,tbc,unk,unk,unk,unk,unk,unk,Madagascar,tbc,yes,unk,2,unk,tbc,2
Peruvian horse sickness,Peruvian horse sickness virus,Orbivirus,Reoviridae,PHSV-1,19/06/1905,dsRNA,non-enveloped,tbc,19648,mosquito-borne-virus,Psorophora ferox,tbc,unk,unk,yes,yes,unk,endemic,Peru,tbc,?,?,?,?,tbc,unk
Petevo ,unclassified orbivirus,Orbivirus,Reoviridae,PETV,01/07/1978,dsRNA,non-enveloped,tbc,unk,tick-borne-virus,Amblyomma variegatum,tbc,unk,unk,unk,unk,unk,unk,Central African Republic,tbc,yes,unk,unk,5-6,tbc,1-1
Phnom-Penh Bat ,Phnom Penh bat virus,Flavivirus,Flaviviridae,PPBV,11/06/1969,ssRNA(+),enveloped,tbc,10131,unk,unk,tbc,unk,unk,unk,unk,unk,unk,Cambodia,tbc,yes,yes,unk,10,tbc,2
Picola ,unclassified orbivirus,Orbivirus,Reoviridae,PIAV,10/02/1974,dsRNA,non-enveloped,tbc,unk,mosquito-borne-virus,Culex annulirostris,tbc,unk,unk,unk,unk,unk,unk,Australia,tbc,yes,unk,unk,8,tbc,3
Pindobaí,unclassified orbivirus,Orbivirus,Reoviridae,-,/02/1986,dsRNA,non-enveloped,tbc,unk,sandfly-borne-virus,?,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,?,?,?,?,tbc,unk
"Pintupo  ",Oropouche orthobunyavirus,Orthobunyavirus,Peribunyaviridae,PINTV,?,ssRNA(-),enveloped,tbc,unk,unk,?,tbc,unk,unk,unk,unk,unk,unk,Panama,tbc,?,?,?,?,tbc,unk
Piratuba,unclassified orbivirus,Orbivirus,Reoviridae,-,14/12/1985,dsRNA,non-enveloped,tbc,unk,mosquito-borne-virus,?,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,?,?,?,?,tbc,unk
Piry ,Piry vesiculovirus,Vesiculovirus,Rhabdoviridae,PIRYV,12/10/1960,ssRNA(-),enveloped,tbc,11271,unk,unk,tbc,febrile illness,unk,unk,unk,6,sporadic,Brazil,tbc,yes,unk,unk,unk,tbc,3
Pixuna ,Pixuna virus,Alphavirus,Togaviridae,PIXV,19/09/1961,ssRNA(+),enveloped,tbc,11344,mosquito-borne-virus,Anopheles nimbus,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,yes,unk,unk,3,tbc,2
Playas ,Bunyamwera orthobunyavirus,Orthobunyavirus,Peribunyaviridae,PLAV,08/03/1975,ssRNA(-),enveloped,tbc,12283,mosquito-borne-virus,Ochlerotatus taeniorhynchus,tbc,unk,unk,unk,unk,unk,unk,Ecuador,tbc,yes,unk,unk,2,tbc,3
Pongola ,Bwamba orthobunyavirus,Orthobunyavirus,Peribunyaviridae,PGAV,20/04/1955,ssRNA(-),enveloped,tbc,12371,mosquito-borne-virus,Aedes circumluteolus,tbc,febrile illness,unk,unk,unk,1,sporadic,South Africa,tbc,yes,unk,unk,3,tbc,2
Ponteves ,unclassified uukuvirus,Phlebovirus,Phenuiviridae,PTVV,18/05/1966,ssRNA(-),enveloped,tbc,unk,tick-borne-virus,Argas reflexus,tbc,unk,unk,unk,unk,unk,unk,France,tbc,no,unk,unk,unk,tbc,3
"Poovoot  ",Great Island virus,Orbivirus,Reoviridae,POOV,?,dsRNA,non-enveloped,tbc,unk,tick-borne-virus,Ixodes uriae,tbc,unk,unk,unk,unk,unk,unk,USA,tbc,?,?,?,?,tbc,unk
"Potiskum  ",Saboya virus,Flavivirus,Flaviviridae,POTV,?,ssRNA(+),enveloped,tbc,10173,unk,unk,tbc,unk,unk,unk,unk,unk,unk,Nigeria,tbc,?,?,?,?,tbc,unk
"Potosi  ",Potosi orthobunyavirus,Orthobunyavirus,Peribunyaviridae,POTV,16/06/1905,ssRNA(-),enveloped,tbc,12348,mosquito-borne-virus,Ochlerotatus trivittatus,tbc,unk,unk,unk,unk,unk,unk,USA,tbc,?,?,?,?,tbc,2
Powassan ,Powassan virus,Flavivirus,Flaviviridae,POWV,23/09/1958,ssRNA(+),enveloped,tbc,10839,tick-borne-virus,Ixodes cookei,tbc,CNS,yes,unk,unk,many,endemic,"Canada, EUA, Russia",tbc,yes,unk,unk,15,tbc,3
Precarious Point ,Precarious Point uukuvirus,Uukuvirus,Phenuiviridae,PPV,01/11/1975,ssRNA(-),enveloped,tbc,11536,tick-borne-virus,Ixodes uriae,tbc,unk,unk,unk,unk,unk,unk,Australia,tbc,yes,unk,4,unk,tbc,2
Pretoria ,Dera Ghazi Khan orthonairovirus,Orthonairovirus,Nairoviridae,PREV,01/04/1973,ssRNA(-),enveloped,tbc,unk,tick-borne-virus,Argas africolumbae,tbc,unk,unk,unk,unk,unk,unk,South Africa,tbc,unk,unk,unk,unk,tbc,2
Puchong ,unclassified ephemerovirus,Ephemerovirus,Rhabdoviridae,PUCV,15/12/1965,ssRNA(-),enveloped,tbc,108,mosquito-borne-virus,Mansonia uniformis,tbc,unk,unk,unk,unk,unk,unk,Malaysia,tbc,yes,unk,unk,unk,tbc,2
Pueblo Viejo ,Gamboa orthobunyavirus,Orthobunyavirus,Peribunyaviridae,PVV,18/07/1974,ssRNA(-),enveloped,tbc,13294,mosquito-borne-virus,Aedeomyia squamipennis,tbc,unk,unk,unk,unk,unk,unk,Ecuador,tbc,yes,unk,unk,5-6,tbc,2-1
"Punique  ",Punique phlebovirus,Phlebovirus,Phenuiviridae,PUNV,30/06/1905,ssRNA(-),enveloped,tbc,12406,sandfly-borne-virus,Phlebotomus sp.,tbc,unk,unk,unk,unk,unk,unk,Tunisia,tbc,?,?,?,?,tbc,unk
Punta Salinas ,Hughes orthonairovirus,Orthonairovirus,Nairoviridae,PSV,14/10/1967,ssRNA(-),enveloped,tbc,17538,tick-borne-virus,Ornithodoros amblus,tbc,unk,unk,unk,unk,unk,unk,Peru,tbc,unk,unk,unk,unk,tbc,2
Punta Toro ,Punta Toro phlebovirus,Phlebovirus,Phenuiviridae,PTV,21/12/1966,ssRNA(-),enveloped,tbc,12618,sandfly-borne-virus,Nyssomyia trapidoi,tbc,febrile illness,unk,unk,unk,2,sporadic,Panama,tbc,yes,unk,3-4,5-6,tbc,1-1
Purus ,unclassified orbivirus,Orbivirus,Reoviridae,PURV,01/12/1977,dsRNA,non-enveloped,tbc,unk,mosquito-borne-virus,Psorophora albipes,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,yes,unk,6,8,tbc,3
Qalyub ,Qalyub orthonairovirus,Orthonairovirus,Nairoviridae,QYBV,28/08/1952,ssRNA(-),enveloped,tbc,19261,tick-borne-virus,Ornithodoros erraticus,tbc,unk,unk,unk,unk,unk,unk,Egypt,tbc,unk,unk,unk,unk,tbc,2
Quaranfil ,Quaranfil quaranjavirus,Quaranjavirus,Orthomyxoviridae,QRFV,08/12/1953,ssRNA(-),enveloped,tbc,11452,tick-borne-virus,Argas arboreus,tbc,febrile illness,unk,unk,unk,2,sporadic,"Egypt, South Africa, Afghanistan, Nigeria, Iran",tbc,yes,unk,unk,no,tbc,2
Radi ,Radi vesiculovirus,Vesiculovirus,Rhabdoviridae,RADIV,13/07/1982,ssRNA(-),enveloped,tbc,11068,sandfly-borne-virus,Phlebotomus perfiliewi,tbc,unk,unk,unk,unk,unk,unk,Italy,tbc,yes,unk,2,7,tbc,2
"Raza  ",Hughes orthonairovirus,Orthonairovirus,Nairoviridae,RAZAV,20/05/1962,ssRNA(-),enveloped,tbc,18535,tick-borne-virus,Ornithodoros denmarki,tbc,unk,unk,unk,unk,unk,unk,Mexico,tbc,?,?,?,?,tbc,unk
Razdan ,unclassified phlebovirus,Phlebovirus,Phenuiviridae,RAZV,14/04/1973,ssRNA(-),enveloped,tbc,11470,tick-borne-virus,Dermacentor marginatus,tbc,unk,unk,unk,unk,unk,unk,Armenia,tbc,no,unk,unk,unk,tbc,3
Resistencia ,unclassified orthobunyavirus,Orthobunyavirus,Peribunyaviridae,RTAV,09/04/1980,ssRNA(-),enveloped,tbc,unk,mosquito-borne-virus,Culex delpontei,tbc,unk,unk,unk,unk,unk,unk,Argentina,tbc,yes,unk,6,5,tbc,2
Restan ,Marituba orthobunyavirus,Orthobunyavirus,Peribunyaviridae,RESV,23/05/1963,ssRNA(-),enveloped,tbc,7946,mosquito-borne-virus,Culex sp.,tbc,febrile illness,unk,unk,unk,4,sporadic,Trinidad and Tobago,tbc,yes,unk,unk,2,tbc,2
Rift Valley fever ,Rift Valley fever phlebovirus,Phlebovirus,Phenuiviridae,RVFV,27/07/1930,ssRNA(-),enveloped,tbc,11979,midge-borne disease,Culicoides spp.,tbc,hemorrhagic fever,yes,yes,yes,many,endemic,Africa and Middle East,tbc,unk,unk,unk,unk,tbc,3
Rio Bravo ,Rio Bravo virus,Flavivirus,Flaviviridae,RBV,01/10/1954,ssRNA(+),enveloped,tbc,10140,unk,unk,tbc,febrile illness,unk,unk,unk,1,sporadic,"USA, Mexico",tbc,yes,yes,unk,2,tbc,2
Rio Grande ,Rio Grande phlebovirus,Phlebovirus,Phenuiviridae,RGV,05/12/1973,ssRNA(-),enveloped,tbc,12088,unk,unk,tbc,unk,unk,unk,unk,unk,unk,USA,tbc,yes,unk,unk,4-5,tbc,1-1
Rio Negro,Rio Negro virus,Alphavirus,Togaviridae,RNV; VEEV-VI,06/06/1905,ssRNA(+),enveloped,tbc,11494,mosquito-borne-virus,Culex sp.,tbc,febrile illness,unk,unk,unk,?,sporadic,Argentina,tbc,?,?,?,?,tbc,unk
"Rio Pracupi  ",Wyeomyia orthobunyavirus,Orthobunyavirus,Peribunyaviridae,??,?,ssRNA(-),enveloped,tbc,unk,unk,?,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,?,?,?,?,tbc,unk
"Rio Preto da Eva  ",Rio Preto da Eva pacuvirus,Pacuvirus,Peribunyaviridae,RPEV,/12/1995,ssRNA(-),enveloped,tbc,12329,sandfly-borne-virus,Psychodidae sp,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,?,?,?,?,tbc,unk
Rioja virus,Yunnan orbivirus,Orbivirus,Reoviridae,RIOV,25/08/1997,dsRNA,non-enveloped,tbc,2343,mosquito-borne-virus,Psorophora ferox,tbc,unk,unk,yes,unk,unk,endemic,?,tbc,no,yes,no,no,tbc,unk
Rochambeau ,Rochambeau curiovirus,Curiovirus,Rhabdoviridae,RBUV,03/09/1973,ssRNA(-),enveloped,tbc,13593,mosquito-borne-virus,Coquillettidia albicosta,tbc,unk,unk,unk,unk,unk,unk,French Guiana,tbc,yes,unk,unk,no,tbc,3
Rocio ,Ilheus virus,Flavivirus,Flaviviridae,ROCV,08/12/1975,ssRNA(+),enveloped,tbc,10794,mosquito-borne-virus,Psorophora ferox,tbc,CNS,yes,unk,unk,about 900,outbreak,Brazil,tbc,yes,unk,unk,4,tbc,3
Rondônia,unclassified phlebovirus,Phlebovirus,Phenuiviridae,-,?,ssRNA(-),enveloped,tbc,unk,unk,?,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,?,?,?,?,tbc,unk
Ross River ,Ross River virus,Alphavirus,Togaviridae,RRV,01/02/1959,ssRNA(+),enveloped,tbc,11657,mosquito-borne-virus,Ochlerotatus vigilax,tbc,febrile illness,unk,unk,unk,many,endemic,"Australia, Papua New Guinea",tbc,yes,unk,unk,2,tbc,2
"Rost Island  ",Great Island virus,Orbivirus,Reoviridae,RSTV,?,dsRNA,non-enveloped,tbc,unk,tick-borne-virus,Ixodes uriae,tbc,unk,unk,unk,unk,unk,unk,Norway,tbc,?,?,?,?,tbc,unk
Royal Farm ,Royal Farm virus,Flavivirus,Flaviviridae,RFV,02/10/1968,ssRNA(+),enveloped,tbc,10254,tick-borne-virus,Argas hermanni,tbc,unk,unk,unk,unk,unk,unk,Afghanistan,tbc,yes,unk,unk,no,tbc,2
"Rukutama  ",Rukutama uukuvirus,Uukuvirus,Phenuiviridae,RUKV,29/05/1905,ssRNA(-),enveloped,tbc,11287,tick-borne-virus,Ixodes uriae,tbc,unk,unk,unk,unk,unk,unk,Russia,tbc,?,?,?,?,tbc,unk
Russian Spring Summer Encephalitis ,unclassified Flavivirus,Flavivirus,Flaviviridae,RSSEV,01/05/1937,ssRNA(+),enveloped,tbc,1026,tick-borne-virus,Ixodes persulcatus,tbc,CNS,yes,unk,unk,many,endemic,"Asia, Europe",tbc,unk,unk,unk,unk,tbc,4
Sabo ,Sabo orthobunyavirus,Orthobunyavirus,Peribunyaviridae,SABOV,18/04/1966,ssRNA(-),enveloped,tbc,12058,midge-borne disease,Culicoides imicola,tbc,unk,unk,yes,unk,unk,unk,Nigeria,tbc,no,unk,unk,unk,tbc,2
Saboya ,Saboya virus,Flavivirus,Flaviviridae,SABV,22/02/1968,ssRNA(+),enveloped,tbc,10173,unk,unk,tbc,unk,unk,unk,unk,unk,unk,Senegal,tbc,yes,unk,unk,5,tbc,2
"Saddaguia  ",Naples phlebovirus,Phlebovirus,Phenuiviridae,SADV,06/07/1905,ssRNA(-),enveloped,tbc,246,sandfly-borne-virus,Phlebotomus spp.,tbc,unk,unk,unk,unk,unk,unk,Tunisia,tbc,?,?,?,?,tbc,unk
Sagiyama ,Getah virus,Alphavirus,Togaviridae,SAGV,23/07/1956,ssRNA(+),enveloped,tbc,11698,mosquito-borne-virus,Culex tritaeniorhynchus,tbc,unk,unk,unk,unk,unk,unk,Japan,tbc,no,yes,unk,unk,tbc,3
Saint-Floris,unclassified phlebovirus,Phlebovirus,Phenuiviridae,SAFV,21/02/1971,ssRNA(-),enveloped,tbc,13120,unk,unk,tbc,unk,unk,unk,unk,unk,unk,Central African Republic,tbc,unk,unk,unk,unk,tbc,2
Sakhalin ,Sakhalin orthonairovirus,Orthonairovirus,Nairoviridae,SAKV,18/08/1969,ssRNA(-),enveloped,tbc,17906,tick-borne-virus,Ixodes uriae,tbc,unk,unk,unk,unk,unk,unk,Russia,tbc,unk,unk,unk,unk,tbc,2
Sakpa ,unk,unk,unk,SPAV,20/02/1972,unk,unk,tbc,unk,unk,unk,tbc,unk,unk,unk,unk,unk,unk,Central African Republic,tbc,unk,unk,unk,unk,tbc,3
Sal Vieja ,Sal Vieja virus,Flavivirus,Flaviviridae,SVV,28/08/1978,ssRNA(+),enveloped,tbc,1011,unk,unk,tbc,unk,unk,unk,unk,unk,unk,USA,tbc,yes,unk,unk,unk,tbc,3
Salanga ,Salanga phlebovirus,Phlebovirus,Phenuiviridae,SGAV,24/09/1971,ssRNA(-),enveloped,tbc,12690,unk,unk,tbc,unk,unk,unk,unk,unk,unk,Central African Republic,tbc,unk,unk,unk,unk,tbc,3
Salehabad ,Salehabad phlebovirus,Phlebovirus,Phenuiviridae,SALV,08/09/1959,ssRNA(-),enveloped,tbc,12174,sandfly-borne-virus,Phlebotomus spp.,tbc,unk,unk,unk,unk,unk,unk,Iran,tbc,yes,unk,unk,6-8,tbc,1-1
"Salobo  ",Salobo phlabovirus,Phlebovirus,Phenuiviridae,SLBOV,19/06/1905,ssRNA(-),enveloped,tbc,12554,unk,unk,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,?,?,?,?,tbc,unk
